SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-22-2012,Single Family Residential,920 STAGI Ct,Los Altos,CA,94024,1835000,4,3,Los Altos,2427,19200,1974,2755,756,,Sold,,,http://www.redfin.com/CA/Los-Altos/920-Stagi-Ct-94024/home/1355345,MLSListings,ML81203051,N,Y,37.3651805,-122.1082196
PAST SALE,,Condo/Co-op,226 W Edith Ave #14,Los Altos,CA,94022,185000,2,2,,1243,,1975,,149,,,,,http://www.redfin.com/CA/Los-Altos/226-W-Edith-Ave-94022/unit-14/home/1785503,,,N,Y,37.3808246,-122.1192207
PAST SALE,,Single Family Residential,265 FRANCES Dr,Los Altos,CA,94022,,5,4,,3247,12330,1947,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/265-Frances-Dr-94022/home/1392175,MLSListings,,N,Y,37.3807085,-122.1082861
PAST SALE,,Single Family Residential,297 ELEANOR Ave,Los Altos,CA,94022,,3,2,,1747,12432,1952,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/297-Eleanor-Ave-94022/home/869095,MLSListings,,N,Y,37.3772447,-122.1095064
PAST SALE,,Multi-Family (5+ Unit),438 GABILAN St,Los Altos,CA,94022,,,,,6485,12100,1960,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/438-Gabilan-St-94022/home/689137,MLSListings,,N,Y,37.374926,-122.1109707
PAST SALE,August-13-2015,Single Family Residential,81 Pepper Dr,LOS ALTOS,CA,94022,2070000,3,2,LOS ALTOS,1625,10320,1933,1487,1274,,Sold,,,http://www.redfin.com/CA/Los-Altos/81-Pepper-Dr-94022/home/1494790,MLSListings,ML81472173,N,Y,37.3775102,-122.1123463
PAST SALE,,Single Family Residential,180 Hillview Ave,Los Altos,CA,94022,1425000,3,3,,1784,9000,1975,,799,,,,,http://www.redfin.com/CA/Los-Altos/180-Hillview-Ave-94022/home/1277792,,,N,Y,37.3794224,-122.1099945
PAST SALE,September-30-2014,Condo/Co-op,430 LASSEN St #1,Los Altos,CA,94022,1280000,2,2.5,Casa Bella,1597,800,1982,1804,802,450,Sold,,,http://www.redfin.com/CA/Los-Altos/430-Lassen-St-94022/unit-1/home/1114497,MLSListings,ML81434023,N,Y,37.3751604,-122.1120598
PAST SALE,June-6-2014,Single Family Residential,788 ORANGE Ave,Los Altos,CA,94022,4500000,4,4.5,Los Altos,3699,14300,2013,1920,1217,,Sold,,,http://www.redfin.com/CA/Los-Altos/788-Orange-Ave-94022/home/1487866,MLSListings,ML81417340,N,Y,37.370026,-122.112265
PAST SALE,,Single Family Residential,660 MILVERTON Rd,Los Altos,CA,94022,,3,4,,3116,13000,1943,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/660-Milverton-Rd-94022/home/637420,MLSListings,,N,Y,37.3684365,-122.1145649
PAST SALE,,Condo/Co-op,1 W EDITH Ave Unit A104,Los Altos,CA,94022,,2,2,,1325,,1996,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/1-W-Edith-Ave-94022/unit-A104/home/631665,MLSListings,,N,Y,37.3821977,-122.1151592
PAST SALE,,Single Family Residential,461 RAQUEL Ln,Los Altos,CA,94022,,3,3,,2991,13970,1969,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/461-Raquel-Ln-94022/home/578611,MLSListings,,N,Y,37.3892589,-122.1248808
PAST SALE,,Single Family Residential,450 HACIENDA Way,Los Altos,CA,94022,,3,2,,2645,10476,1971,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/450-Hacienda-Way-94022/home/1321277,MLSListings,,N,Y,37.3894541,-122.1239269
PAST SALE,,Single Family Residential,191 PINE Ln,Los Altos,CA,94022,,5,6,,4028,16704,1947,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/191-Pine-Ln-94022/home/1463486,MLSListings,,N,Y,37.3924904,-122.1186692
PAST SALE,March-11-2016,Single Family Residential,25600 La Lanne Ct,LOS ALTOS HILLS,CA,94022,2825000,3,3,LOS ALTOS HILLS,2220,42689,1957,1276,1273,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/25600-La-Lanne-Ct-94022/home/638055,MLSListings,ML81562314,N,Y,37.3854057,-122.125036
PAST SALE,July-24-2014,Single Family Residential,1093 LOS ALTOS Ave,Los Altos,CA,94022,1899000,2,2,Los Altos,1994,10320,1939,1872,952,,Sold,,,http://www.redfin.com/CA/Los-Altos/1093-Los-Altos-Ave-94022/home/1466647,MLSListings,ML81418706,N,Y,37.4024238,-122.1199781
PAST SALE,December-21-2016,Condo/Co-op,654 N San Antonio Rd,LOS ALTOS,CA,94022,1125000,2,2,LOS ALTOS,1077,1116,1960,991,1045,450,Sold,,,http://www.redfin.com/CA/Los-Altos/654-N-San-Antonio-Rd-94022/home/1622417,MLSListings,ML81627865,N,Y,37.392867,-122.114535
PAST SALE,,Single Family Residential,670 MEADOW Ln,Los Altos,CA,94022,,4,3,,2741,10625,1961,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/670-Meadow-Ln-94022/home/868976,MLSListings,,N,Y,37.3945381,-122.1270104
PAST SALE,,Single Family Residential,373 BLUE OAK Ln,Unincorporated,CA,94022,,3,2,,2145,21000,1956,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/373-Blue-Oak-Ln-94022/home/1601822,MLSListings,,N,Y,37.388342,-122.1256794
PAST SALE,,Single Family Residential,876 Miranda Green St,Palo Alto,CA,94306,1820000,3,2,,1954,10540,1969,,931,,,,,http://www.redfin.com/CA/Palo-Alto/876-Miranda-Green-St-94306/home/1174165,,,N,Y,37.3939347,-122.1289403
PAST SALE,,Condo/Co-op,226 W EDITH Ave #38,Los Altos,CA,94022,,2,2,,1295,,1975,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/226-W-Edith-Ave-94022/unit-38/home/633374,MLSListings,,N,Y,37.3809006,-122.1189563
PAST SALE,,Condo/Co-op,29 Los Altos Sq,Los Altos,CA,94022,308000,2,3,,1440,,1964,,214,,,,,http://www.redfin.com/CA/Los-Altos/29-Los-Altos-Sq-94022/home/1439662,,,N,Y,37.398006,-122.111493
PAST SALE,,Single Family Residential,851 MOANA Ct,Palo Alto,CA,94306,,4,2,,2168,11392,1959,,,,Sold,,,http://www.redfin.com/CA/Palo-Alto/851-Moana-Ct-94306/home/1273008,MLSListings,,N,Y,37.3930171,-122.1280086
PAST SALE,,Single Family Residential,445 GUADALUPE Dr,Los Altos,CA,94022,,4,3,,2387,9990,1965,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/445-Guadalupe-Dr-94022/home/633425,MLSListings,,N,Y,37.3895184,-122.1214866
PAST SALE,July-6-2016,Condo/Co-op,4388 El Camino Real #239,LOS ALTOS,CA,94022,1490000,3,2,LOS ALTOS,1671,1228,2009,1159,892,475,Sold,,,http://www.redfin.com/CA/Los-Altos/4388-El-Camino-Real-94022/unit-239/home/22597969,MLSListings,ML81582694,N,Y,37.4038862,-122.1178481
PAST SALE,,Single Family Residential,715 N SAN ANTONIO Rd,Los Altos,CA,94022,,2,1,,1282,15300,1938,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/715-N-San-Antonio-Rd-94022/home/1303369,MLSListings,,N,Y,37.3944305,-122.1138106
PAST SALE,June-7-2013,Townhouse,4 LOS ALTOS Sq,Los Altos,CA,94022,925000,3,2.5,Los Altos,1440,1098,1964,2284,642,575,Sold,,,http://www.redfin.com/CA/Los-Altos/4-Los-Altos-Sq-94022/home/1628065,MLSListings,ML81315678,N,Y,37.398369,-122.111218
PAST SALE,,Single Family Residential,40 NAVAJO Ln,Los Altos,CA,94022,,4,5,,3238,17612,1965,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/40-Navajo-Ln-94022/home/1459620,MLSListings,,N,Y,37.382526,-122.1129543
PAST SALE,,Condo/Co-op,Marcelli Cir,Los Altos,CA,94022,1733000,4,3,,1773,,2014,,977,,,,,http://www.redfin.com/CA/Los-Altos/Marcelli-Cir-94022/home/53461192,,,N,Y,37.399027,-122.112591
PAST SALE,,Condo/Co-op,440 Cesano Ct #314,Palo Alto,CA,94306,187900,2,2,,1550,,1981,,121,,,,,http://www.redfin.com/CA/Palo-Alto/440-Cesano-Ct-94306/unit-314/home/2121218,,,N,Y,37.4054561,-122.1173698
PAST SALE,,Single Family Residential,1849 ALFORD Ave,Los Altos,CA,94024,,4,3,,2344,9750,1954,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/1849-Alford-Ave-94024/home/767348,MLSListings,,N,Y,37.3463106,-122.067876
PAST SALE,,Single Family Residential,1678 OAK Ave,Los Altos,CA,94024,,4,3,,2096,9996,1953,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/1678-Oak-Ave-94024/home/743114,MLSListings,,N,Y,37.3565584,-122.0665665
PAST SALE,,Single Family Residential,1714 FREMONT Ave,Los Altos,CA,94024,,,,,,,,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/1714-Fremont-Ave-94024/home/113811599,MLSListings,,N,Y,37.351777,-122.065218
PAST SALE,,Single Family Residential,1533 ASHCROFT,Sunnyvale,CA,94087,,4,2,,2555,12600,1963,,,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1533-Ashcroft-Way-94087/home/767173,MLSListings,,N,Y,37.3435884,-122.0645245
PAST SALE,October-16-2013,Single Family Residential,1526 ASHCROFT Way,Sunnyvale,CA,94087,1440000,2,2,Glencreek,1972,7725,1962,2153,730,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1526-Ashcroft-Way-94087/home/582197,MLSListings,ML81333339,N,Y,37.3437748,-122.0639696
PAST SALE,,Single Family Residential,1935 CHURTON Ave,Los Altos,CA,94024,,4,4,,1863,11250,1952,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/1935-Churton-Ave-94024/home/1075250,MLSListings,,N,Y,37.3432234,-122.0677206
PAST SALE,,Single Family Residential,1456 BEDFORD Ave,Sunnyvale,CA,94087,,4,3,,2473,9570,1959,,,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1456-Bedford-Ave-94087/home/1739863,MLSListings,,N,Y,37.3459521,-122.0621051
PAST SALE,,Condo/Co-op,22241 BITTER OAK St,Cupertino,CA,95014,,2,2,,1044,,1973,,,,Sold,,,http://www.redfin.com/CA/Cupertino/22241-Bitter-Oak-St-95014/home/1516191,MLSListings,,N,Y,37.336891,-122.064488
PAST SALE,,Single Family Residential,1959 ANNETTE Ln,Los Altos,CA,94024,,4,3,,2035,9912,1958,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/1959-Annette-Ln-94024/home/765741,MLSListings,,N,Y,37.3432806,-122.0704506
PAST SALE,,Single Family Residential,1908 FALLEN LEAF Ln,Los Altos,CA,94024,,3,1,,1104,9375,1952,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/1908-Fallen-Leaf-Ln-94024/home/649300,MLSListings,,N,Y,37.3444515,-122.0663889
PAST SALE,,Condo/Co-op,1688 Belleville Way,Sunnyvale,CA,94087,249000,2,3,,1300,,1985,,192,,,,,http://www.redfin.com/CA/Sunnyvale/1688-Belleville-Way-94087/home/1331469,,,N,Y,37.337697,-122.060537
PAST SALE,August-24-2012,Single Family Residential,2265 DEODARA Dr,Los Altos,CA,94024,1200000,4,2,Los Altos,1940,12120,1959,2571,619,,Sold,,,http://www.redfin.com/CA/Los-Altos/2265-Deodara-Dr-94024/home/1565715,MLSListings,ML81220439,N,Y,37.3356192,-122.068786
PAST SALE,,Single Family Residential,338 CUESTA Dr,Los Altos,CA,94024,,3,3,,1964,12282,1951,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/338-Cuesta-Dr-94024/home/1198294,MLSListings,,N,Y,37.3735097,-122.1063558
PAST SALE,October-16-2015,Single Family Residential,1098 Parma Way,LOS ALTOS,CA,94024,3203000,3,2,LOS ALTOS,2123,11042,1960,1423,1509,,Sold,,,http://www.redfin.com/CA/Los-Altos/1098-Parma-Way-94024/home/1102907,MLSListings,ML81517905,N,Y,37.3631954,-122.099655
PAST SALE,,Single Family Residential,608 GIRALDA Dr,Los Altos,CA,94024,,5,3,,2599,13320,1954,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/608-Giralda-Dr-94024/home/764241,Bridge MLS,,N,Y,37.3770997,-122.0996994
PAST SALE,,Condo/Co-op,16 BAY TREE Ln #16,Los Altos,CA,94022,,,,,,,,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/16-Bay-Tree-Ln-94022/unit-16/home/105497580,MLSListings,,N,Y,37.366624,-122.116475
PAST SALE,,Single Family Residential,152 EL MONTE Ct,Los Altos,CA,94022,,4,4,,2572,10005,1952,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/152-El-Monte-Ct-94022/home/634552,MLSListings,,N,Y,37.3843203,-122.0993888
PAST SALE,,Single Family Residential,1750 GRANGER Ave,Los Altos,CA,94024,,3,4,,2800,10000,2018,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/1750-Granger-Ave-94024/home/1106196,MLSListings,,N,Y,37.3484391,-122.083192
PAST SALE,,Condo/Co-op,22330 HOMESTEAD Rd #228,Cupertino,CA,95014,,2,2,,1249,,1984,,,,Sold,,,http://www.redfin.com/CA/Cupertino/22330-Homestead-Rd-95014/unit-228/home/755559,MLSListings,,N,Y,37.336985,-122.0659749
PAST SALE,,Condo/Co-op,52 BAY TREE Ln,Los Altos,CA,94022,,2,2,,1840,,1972,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/52-Bay-Tree-Ln-94022/home/941546,MLSListings,,N,Y,37.366741,-122.115616
PAST SALE,,Single Family Residential,742 FILIP Rd,Los Altos,CA,94024,,4,3,,2309,10421,1955,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/742-Filip-Rd-94024/home/1281141,MLSListings,,N,Y,37.3633929,-122.0943518
PAST SALE,,Single Family Residential,13625 HILL Way,Los Altos Hills,CA,94022,,4,3,,2713,21903,1920,,,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/13625-Hill-Way-94022/home/659658,MLSListings,,N,Y,37.375483,-122.120913
PAST SALE,,Single Family Residential,971 SEENA Ave,Los Altos,CA,94024,,4,4,,2777,9147,2015,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/971-Seena-Ave-94024/home/1179659,MLSListings,,N,Y,37.3655917,-122.092044
PAST SALE,,Single Family Residential,1933 FORDHAM Way,Mountain View,CA,94040,,4,3,,2318,8000,1964,,,,Sold,,,http://www.redfin.com/CA/Mountain-View/1933-Fordham-Way-94040/home/821675,MLSListings,,N,Y,37.3677198,-122.0937527
PAST SALE,October-26-2012,Single Family Residential,1603 S SPRINGER Rd,Mountain View,CA,94040,1158250,3,2,Mountain View,1220,12825,1954,2508,949,,Sold,,,http://www.redfin.com/CA/Mountain-View/1603-Springer-Rd-94040/home/642158,MLSListings,ML81233886,N,Y,37.3766818,-122.0957497
PAST SALE,,Single Family Residential,917 MAYWOOD Ct,Los Altos,CA,94024,,4,5,,2969,9840,1952,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/917-Maywood-Ct-94024/home/685202,MLSListings,,N,Y,37.3664957,-122.097303
PAST SALE,,Single Family Residential,1525 ARRIBA Ct,Los Altos,CA,94024,,3,4,,3103,18850,1959,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/1525-Arriba-Ct-94024/home/774464,MLSListings,,N,Y,37.3519589,-122.0927756
PAST SALE,,Single Family Residential,24153 SUMMERHILL Ave,Los Altos,CA,94024,,5,4,,4793,15507,1986,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/24153-Summerhill-Ave-94024/home/1265233,MLSListings,,N,Y,37.3581896,-122.1034271
PAST SALE,September-27-2012,Single Family Residential,131 FREMONT Ave,Los Altos,CA,94022,1350000,4,2.5,Los Altos,2154,2348,1998,2537,627,376,Sold,,,http://www.redfin.com/CA/Los-Altos/131-Fremont-Ave-94022/home/1736088,MLSListings,ML81226981,N,Y,37.3715418,-122.1113701
PAST SALE,,Single Family Residential,625 Teresi Ln,Los Altos,CA,94024,1499000,4,2,,1659,10605,1959,,904,,,,,http://www.redfin.com/CA/Los-Altos/625-Teresi-Ln-94024/home/1212797,,,N,Y,37.3720503,-122.0977912
PAST SALE,,Single Family Residential,519 OUTLOOK Dr,Los Altos,CA,94024,,4,4,,3902,25155,1958,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/519-Outlook-Dr-94024/home/1426133,MLSListings,,N,Y,37.3627771,-122.1041371
PAST SALE,,Single Family Residential,1480 Topar Ave,Los Altos,CA,94024,420000,2,3,,2016,17253,1956,,208,,,,,http://www.redfin.com/CA/Los-Altos/1480-Topar-Ave-94024/home/775361,,,N,Y,37.3529931,-122.0934497
PAST SALE,May-14-2013,Single Family Residential,1474 FRONTERO Ave,Los Altos,CA,94024,1810000,4,2.5,Los Altos,2503,17175,1959,2308,723,,Sold,,,http://www.redfin.com/CA/Los-Altos/1474-Frontero-Ave-94024/home/1847531,MLSListings,ML81311664,N,Y,37.3549643,-122.0912673
PAST SALE,October-5-2012,Single Family Residential,1420 FRONTERO Ave,Los Altos,CA,94024,1650000,4,3,Los Altos,2650,14175,1952,2529,623,,Sold,,,http://www.redfin.com/CA/Los-Altos/1420-Frontero-Ave-94024/home/774795,MLSListings,ML81233008,N,Y,37.3562419,-122.0929982
PAST SALE,September-25-2013,Single Family Residential,1475 COUNTRY CLUB Dr,Los Altos,CA,94024,2650000,3,2.5,Country Club,2763,28980,1952,2174,959,,Sold,,,http://www.redfin.com/CA/Los-Altos/1475-Country-Club-Dr-94024/home/1226659,MLSListings,ML81332705,N,Y,37.3533237,-122.0949598
PAST SALE,December-17-2014,Single Family Residential,624 LOYOLA Dr,Los Altos,CA,94024,2398200,4,4.5,Los Altos,3890,12723,1996,1726,617,,Sold,,,http://www.redfin.com/CA/Los-Altos/624-Loyola-Dr-94024/home/1526203,MLSListings,ML81429600,N,Y,37.3471733,-122.096819
PAST SALE,September-12-2014,Single Family Residential,1375 COUNTRY CLUB Dr,Los Altos,CA,94024,2188000,3,2,Los Altos,2041,15400,2001,1822,1072,,Sold,,,http://www.redfin.com/CA/Los-Altos/1375-Country-Club-Dr-94024/home/838631,MLSListings,ML81425672,N,Y,37.3557851,-122.0951284
PAST SALE,,Single Family Residential,1325 VILLA Dr,Los Altos,CA,94024,,4,3,,3780,22373,1986,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/1325-Villa-Dr-94024/home/1475731,MLSListings,,N,Y,37.3556808,-122.0985322
PAST SALE,January-6-2017,Single Family Residential,1380 Villa Dr,LOS ALTOS,CA,94024,4200000,5,4.5,LOS ALTOS,4642,21780,1991,975,905,,Sold,,,http://www.redfin.com/CA/Los-Altos/1380-Villa-Dr-94024/home/713384,MLSListings,ML81612974,N,Y,37.354875,-122.0976669
PAST SALE,,Condo/Co-op,456 Gabilan St #2,Los Altos,CA,94022,1015000,2,3,,1466,,2003,,692,,,,,http://www.redfin.com/CA/Los-Altos/456-Gabilan-St-94022/unit-2/home/1321124,,,N,Y,37.3745864,-122.1108985
PAST SALE,June-13-2012,Single Family Residential,2131 JARDIN Dr,Mountain View,CA,94040,1075000,3,1,Mountain View,1198,6400,1953,2643,897,,Sold,,,http://www.redfin.com/CA/Mountain-View/2131-Jardin-Dr-94040/home/145600752,MLSListings,ML81218576,N,Y,37.388391,-122.1047053
PAST SALE,,Single Family Residential,556 CHERRY Ave,Los Altos,CA,94022,,6,4,,3446,7605,1999,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/556-Cherry-Ave-94022/home/1057349,MLSListings,,N,Y,37.3913731,-122.1177152
PAST SALE,,Single Family Residential,10 MAY Ln,Los Altos,CA,94022,,5,2,,2699,11160,1979,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/10-May-Ln-94022/home/1602875,MLSListings,,N,Y,37.3946161,-122.1156742
PAST SALE,,Single Family Residential,351 N CLARK Ave,Los Altos,CA,94022,,4,4,,3201,12350,1950,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/351-N-Clark-Ave-94022/home/1321290,MLSListings,,N,Y,37.3877657,-122.100831
PAST SALE,,Single Family Residential,66 E PORTOLA Ave,Los Altos,CA,94022,,3,2,,1657,33000,1949,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/66-E-Portola-Ave-94022/home/1318849,MLSListings,,N,Y,37.3964764,-122.1127961
PAST SALE,,Single Family Residential,2163 JARDIN Dr,Mountain View,CA,94040,,,,,,,,,,,Sold,,,http://www.redfin.com/CA/Mountain-View/2163-Jardin-Dr-94040/home/145595577,MLSListings,,N,Y,37.3884167,-122.1055571
PAST SALE,,Condo/Co-op,100 1st St #204,Los Altos,CA,94022,1450000,2,2,,1621,,2015,,895,,,,,http://www.redfin.com/CA/Los-Altos/100-1st-St-94022/unit-204/home/95956267,,,N,Y,37.380533,-122.1201995
PAST SALE,September-8-2016,Condo/Co-op,86 Third St #304,LOS ALTOS,CA,94022,1810000,3,2,LOS ALTOS,1548,,2016,1095,1169,395,Sold,,,http://www.redfin.com/CA/Los-Altos/86-3rd-St-94022/unit-304/home/108979327,MLSListings,ML81613462,N,Y,37.3804146,-122.1175017
PAST SALE,,Single Family Residential,632 MILLS Ave,Los Altos,CA,94022,,5,3,,2107,10400,1951,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/632-Mills-Ave-94022/home/643957,MLSListings,,N,Y,37.3824454,-122.0987675
PAST SALE,February-17-2017,Single Family Residential,78 Alma Ct,LOS ALTOS,CA,94022,2860000,2,2,LOS ALTOS,1537,12445,1992,933,1861,,Sold,,,http://www.redfin.com/CA/Los-Altos/78-Alma-Ct-94022/home/1212579,MLSListings,ML81635622,N,Y,37.3896691,-122.1155411
PAST SALE,December-28-2012,Condo/Co-op,38 3RD St #303,Los Altos,CA,94022,1075000,2,2,Los Altos,1523,1523,1995,2445,706,479,Sold,,,http://www.redfin.com/CA/Los-Altos/38-3rd-St-94022/unit-303/home/1277759,MLSListings,ML81238111,N,Y,37.380722,-122.1174111
PAST SALE,,Single Family Residential,221 Del Monte Ave,Los Altos,CA,94022,854500,4,2.5,,1726,6173,1928,,495,,,,,http://www.redfin.com/CA/Los-Altos/221-Del-Monte-Ave-94022/home/729363,,,N,Y,37.397851,-122.1187357
PAST SALE,,Single Family Residential,1937 JARDIN Dr,Mountain View,CA,94040,,2,3,,2034,6370,1951,,,,Sold,,,http://www.redfin.com/CA/Mountain-View/1937-Jardin-Dr-94040/home/1611801,MLSListings,,N,Y,37.3888145,-122.1008976
PAST SALE,,Single Family Residential,1097 KAREN Way,Mountain View,CA,94040,,4,2.5,,1760,5940,1952,,,,Sold,,,http://www.redfin.com/CA/Mountain-View/1097-Karen-Way-94040/home/1340076,MLSListings,,N,Y,37.3914835,-122.1029833
PAST SALE,,Single Family Residential,951 CARMEL Ct,Los Altos,CA,94022,,5,4,,3118,14280,1954,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/951-Carmel-Ct-94022/home/1375820,MLSListings,,N,Y,37.3993072,-122.1199832
PAST SALE,,Condo/Co-op,1070 MERCEDES Ave #00016,Los Altos,CA,94022,,2,2,,1055,,1972,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/1070-Mercedes-Ave-94022/unit-16/home/729371,MLSListings,,N,Y,37.4020187,-122.1181092
PAST SALE,November-4-2016,Townhouse,67 Los Altos Sq,LOS ALTOS,CA,94022,1605000,2,2,LOS ALTOS,1444,1820,1964,1038,1111,595,Sold,,,http://www.redfin.com/CA/Los-Altos/67-Los-Altos-Sq-94022/home/636166,MLSListings,ML81629138,N,Y,37.39738,-122.110171
PAST SALE,,Single Family Residential,800 JORDAN Ave,Los Altos,CA,94022,,2,3,,2349,,1977,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/800-Jordan-Ave-94022/home/637748,MLSListings,,N,Y,37.3973328,-122.1095508
PAST SALE,,Single Family Residential,691 LOS NINOS Way,Los Altos,CA,94022,,3,2.5,,2330,10200,1951,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/691-Los-Ninos-Way-94022/home/636925,MLSListings,,N,Y,37.3938086,-122.1059565
PAST SALE,,Condo/Co-op,550 ORTEGA Ave Unit B423,Mountain View,CA,94040,,1,1,,811,,1992,,,,Sold,,,http://www.redfin.com/CA/Mountain-View/550-Ortega-Ave-94040/unit-B423/home/12172040,MLSListings,,N,Y,37.3987285,-122.1061133
PAST SALE,,Condo/Co-op,550 Ortega Ave Unit B429,Mountain View,CA,94040,169000,2,2,,1076,,1992,,157,,,,,http://www.redfin.com/CA/Mountain-View/550-Ortega-Ave-94040/unit-B429/home/12172049,,,N,Y,37.398643,-122.1064033
PAST SALE,,Single Family Residential,1765 PILGRIM Ave,Mountain View,CA,94040,,3,1,,988,9900,1949,,,,Sold,,,http://www.redfin.com/CA/Mountain-View/1765-Pilgrim-Ave-94040/home/1228320,MLSListings,,N,Y,37.3887678,-122.098945
PAST SALE,,Single Family Residential,754 Panchita Way,Los Altos,CA,94022,279000,3,1.5,,1750,9996,1950,,159,,,,,http://www.redfin.com/CA/Los-Altos/754-Panchita-Way-94022/home/1350887,,,N,Y,37.3952009,-122.1067658
PAST SALE,,Townhouse,2080 MARICH #6,Mountain View,CA,94040,,3,3,,1679,,1982,,,,Sold,,,http://www.redfin.com/CA/Mountain-View/2080-Marich-Way-94040/unit-6/home/1275330,MLSListings,,N,Y,37.3932599,-122.1023898
PAST SALE,,Condo/Co-op,2111 LATHAM St #00205,Mountain View,CA,94040,,1,1,,1000,,1978,,,,Sold,,,http://www.redfin.com/CA/Mountain-View/2111-Latham-St-94040/unit-205/home/2121160,MLSListings,,N,Y,37.3968614,-122.1019486
PAST SALE,,Single Family Residential,782 COVINGTON Rd,Los Altos,CA,94024,,4,4,,3824,13066,1985,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/782-Covington-Rd-94024/home/1487913,MLSListings,,N,Y,37.3648744,-122.092865
PAST SALE,July-16-2014,Single Family Residential,735 ALVINA Ct,Los Altos,CA,94024,2300000,3,2,Los Altos,2012,11448,1965,1880,1143,,Sold,,,http://www.redfin.com/CA/Los-Altos/735-Alvina-Ct-94024/home/1354971,MLSListings,ML81421861,N,Y,37.3622442,-122.0948621
PAST SALE,,Single Family Residential,991 SPENCER Way,Los Altos,CA,94024,,4,2,,1886,10350,1955,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/991-Spencer-Way-94024/home/1463721,MLSListings,,N,Y,37.3652516,-122.0939746
PAST SALE,,Single Family Residential,740 ANDERSON Dr,Los Altos,CA,94024,,3,2,,1492,10200,1949,,,,Sold,,,http://www.redfin.com/CA/Los-Altos/740-Anderson-Dr-94024/home/643118,MLSListings,,N,Y,37.3699719,-122.1003207
